text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
Y'en a tout plein ! https://t.co/9Z3UgX082G,FALSE,0,NA,2017-10-18 23:49:21,FALSE,NA,920798989045317633,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,christian3804,0,FALSE,FALSE,NA,NA
#balancetonporc Une ''comédie'' marocaine de clandos , pour avoir les papiers Français il se fait ''passer''pour un… https://t.co/whdZFUKO1R,FALSE,0,NA,2017-10-18 23:48:46,TRUE,NA,920798844442394625,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,rockabilly4428,0,FALSE,FALSE,NA,NA
@JuliaCastanier @jeanlassalle Oui, mais vous étiez habillée comment?

Ok, ok... je n'ai pas pu me retenir de faire… https://t.co/hXKAcJv7AC,FALSE,0,JuliaCastanier,2017-10-18 23:48:28,TRUE,919640446200107009,920798766743003136,1356641238,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,johnnyblacksad,0,FALSE,FALSE,NA,NA
Ne l'ai ni TW ni RT d'ailleurs. #BalanceTonPorc: Aymeric Caron regrette un mot-clé "spéciste" https://t.co/0mudTViDDH,FALSE,0,NA,2017-10-18 23:48:01,FALSE,NA,920798656374042624,NA,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,VegGirlQ,0,FALSE,FALSE,NA,NA
@YannisLBJMA #balancetonporc,FALSE,0,YannisLBJMA,2017-10-18 23:47:45,FALSE,920798074234007552,920798586379440128,837771676167340033,<a href="https://mobile.twitter.com" rel="nofollow">Twitter Lite</a>,NedeltchovDavid,1,FALSE,FALSE,NA,NA
Eh le #Quebec !
Tristement.
Jamais deux sans trois.
#Salvail #Legendre et celui là apparemment...
#balancetonporc https://t.co/am2vf2r4fy,FALSE,0,NA,2017-10-18 23:47:33,FALSE,NA,920798534969864192,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,christian3804,0,FALSE,FALSE,NA,NA
#Weinstein #Harcèlement #Viol
#BalanceTonPorc dans le monde de la #mode pour informer la naïve #CarlaBruni-#Sarkozy 
…,FALSE,0,NA,2017-10-18 23:46:35,FALSE,NA,920798293692620801,NA,<a href="https://ifttt.com" rel="nofollow">IFTTT</a>,MonBlogLuxe,0,FALSE,FALSE,NA,NA
#BalanceTonPorc #MoiAussi #MeToo  frappent la tv québécoise de plein fouet! #Salvailgate,FALSE,1,NA,2017-10-18 23:45:06,FALSE,NA,920797922320531457,NA,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,nicaisebeng,0,FALSE,FALSE,NA,NA
À quoi ressemble un harceleur? L'exemple d'@GilRozon. https://t.co/xulddizL3Y #MoiAussi #balancetonporc,FALSE,0,NA,2017-10-18 23:43:35,FALSE,NA,920797536784228355,NA,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,MCastanhaMtl,0,FALSE,FALSE,NA,NA
Bon du coup c'est les chômeurs qu'on traque ou les prédateurs sexuelle qui abusent de leur position ?
#balancetonporc #BalanceTonChomeur,FALSE,0,NA,2017-10-18 23:43:16,FALSE,NA,920797458979962880,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,CuitasLsBananas,0,FALSE,FALSE,NA,NA
c' abusé  #balancetonporc pour qlq qui t'a siflé une fois dqns lq rue... y a certaine qui save pas c'' quoi un porc ...,FALSE,0,NA,2017-10-18 23:43:11,FALSE,NA,920797438138499073,NA,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,Taninou95,0,FALSE,FALSE,NA,NA
#Monsanto #cancer #balancetamafia #balancetonporc https://t.co/OaFcIg66uT,FALSE,1,NA,2017-10-18 23:41:50,FALSE,NA,920797100488638466,NA,<a href="https://mobile.twitter.com" rel="nofollow">Twitter Lite</a>,eustache_luigy,1,FALSE,FALSE,NA,NA
cette affaire #balancetonporc est perçue comme d'autant plus choquante en raison du silence d l'entourage de Harvey.W,FALSE,0,diallo_joel,2017-10-18 23:40:19,FALSE,920795947000463360,920796716198125568,1876714184,<a href="https://mobile.twitter.com" rel="nofollow">Mobile Web (M2)</a>,diallo_joel,0,FALSE,FALSE,NA,NA
#balancetonporc est plus utile aux animaux que @CaronAymericoff CQFD,FALSE,1,C_Nashorn,2017-10-18 23:40:01,FALSE,920793731640344576,920796639601688576,4921463613,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,C_Nashorn,0,FALSE,FALSE,NA,NA
#balancetonporc .@AymericBonnery quand il a frappé @SaraAngeOff dans Secret cest drole nan? ������,FALSE,0,NA,2017-10-18 23:37:28,FALSE,NA,920795998007410688,NA,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,SoDakotaBellaFR,0,FALSE,FALSE,NA,NA
في ترند في فرنسا للحديث عن العنف والتحرش الجنسي عبر وسم #balancetonporc (افضح خنزيرك). عايزين زيه لتويتات الليلة دي.,FALSE,1,NA,2017-10-18 23:36:52,FALSE,NA,920795846630809602,NA,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,dojadaoud,2,FALSE,FALSE,NA,NA
#balancetonporc , il suffit juste d'évoquer ne serait-ce qu'une anecdote pour que tout ancien élève du #lycéecdg se… https://t.co/HLlki2AJ6p,FALSE,2,NA,2017-10-18 23:34:50,TRUE,NA,920795336582430720,NA,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,__improbable__,0,FALSE,FALSE,NA,NA
#BalanceTonPorc et #Metoo sur Twitter pour contre le harcèlement sexuel https://t.co/vJHHqtVaDP https://t.co/cpREktNGJz,FALSE,0,NA,2017-10-18 23:34:06,FALSE,NA,920795150774759425,NA,<a href="https://www.sociallymap.com" rel="nofollow">Sociallymap</a>,tuxboard,0,FALSE,FALSE,NA,NA
https://t.co/gMfqCcsyAG.   #balancetonporc,FALSE,0,NA,2017-10-18 23:32:21,FALSE,NA,920794709785792512,NA,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,Tommy6000,0,FALSE,FALSE,NA,NA
Malgré mes non francs, le mec passe 1 doigt sur mon entrecuisse et me demande : "Tu ressens 1 truc qd même ?!" #balancetonporc #metoo,FALSE,2,NA,2017-10-18 23:31:35,FALSE,NA,920794518344962049,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,CharlotteBoMa,0,FALSE,FALSE,NA,NA
The latest RED_BAKKARA - le Journal! https://t.co/Ltm3BmMqHW Thanks to @berkati @diogene2607 @stvdg456 #balancetonporc,FALSE,0,NA,2017-10-18 23:30:58,FALSE,NA,920794362044444672,NA,<a href="http://paper.li" rel="nofollow">Paper.li</a>,RED_BAKKARA,0,FALSE,FALSE,NA,NA
Courage à tout les femmes qui sont victimes d'harcèlement #balancetonporc,FALSE,1,NA,2017-10-18 23:28:48,FALSE,NA,920793820282855424,NA,<a href="https://mobile.twitter.com" rel="nofollow">Mobile Web (M2)</a>,PAULSORO8,0,FALSE,FALSE,NA,NA
Okay je vais faire un LT pour expliquer pourquoi la position de Caron sur le #balancetonporc nuit aux animaux NH en plus d'être anti fem.,FALSE,1,NA,2017-10-18 23:28:27,FALSE,NA,920793731640344576,NA,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,C_Nashorn,2,FALSE,FALSE,NA,NA
Le mouvement #metoo #balancetonporc m'a fait penser à ce morceau de Lofofora : https://t.co/WV1OT2CmXz,FALSE,0,NA,2017-10-18 23:26:01,FALSE,NA,920793119662145538,NA,<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">TweetDeck</a>,IAmUppsala,0,FALSE,FALSE,NA,NA
#balancetonporc c’est encore une manipulation médiatique de #Daesh non ?? ������������ ... L’islamisation continue...  ������,FALSE,0,NA,2017-10-18 23:24:43,FALSE,NA,920792792267288576,NA,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Tanzit555,0,FALSE,FALSE,NA,NA
This needs to happen globally! #MeToo #BalanceTonPorc https://t.co/bzi8eFOOHp,FALSE,1,NA,2017-10-18 23:24:12,FALSE,NA,920792661975617537,NA,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,collinscool_,0,FALSE,FALSE,NA,NA
#IWouldntEven imagine comport myself like #weinstein or any male #soyboy #feminist #balancetonporc #Balancetatruie https://t.co/02f7bULRUn,FALSE,1,NA,2017-10-18 23:23:58,FALSE,NA,920792601846059013,NA,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,cafeinus,0,FALSE,FALSE,NA,NA
#entertainment #BalanceTonPorc Is France’s #MeToo https://t.co/sQvfmVXtN1,FALSE,1,NA,2017-10-18 23:23:15,FALSE,NA,920792420530483200,NA,<a href="https://ifttt.com" rel="nofollow">IFTTT</a>,m1ss_dany_ret92,0,FALSE,FALSE,NA,NA
#balancetonporc https://t.co/9mBRuW0u0A,FALSE,0,NA,2017-10-18 23:21:27,FALSE,NA,920791967994228736,NA,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,PAROLE_auPeuple,0,FALSE,FALSE,NA,NA
The latest L'actualité en chiffres! https://t.co/aVDInfgav8 Thanks to @allocine @witamine #ux #balancetonporc,FALSE,0,NA,2017-10-18 23:21:24,FALSE,NA,920791955067486208,NA,<a href="http://paper.li" rel="nofollow">Paper.li</a>,actuchiffres,0,FALSE,FALSE,NA,NA
En faite j'avais oublié de demander c'était quoi le délire avec #balancetonporc ?,FALSE,0,NA,2017-10-18 23:20:41,FALSE,NA,920791776713170945,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,YoanLemillion,0,FALSE,FALSE,NA,NA
Un jour je marchais dans la forêt tranquille te je me fais agresser par un obèse du nom de Gragas. #balancetonporc,FALSE,3,NA,2017-10-18 23:20:15,FALSE,NA,920791667187355648,NA,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,ATILTEDADC,0,FALSE,FALSE,NA,NA
.@RachelDonadio on #BalanceTonPorc—France's version of #MeToo https://t.co/A78b9inPm2,FALSE,0,NA,2017-10-18 23:20:10,FALSE,NA,920791644047208448,NA,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,LeeroysGoneMAD,0,FALSE,FALSE,NA,NA
Effectivement #balancetapetasse permet d'identifier aussi 1 bonne partie des Porcs  et des neuneus en complément de… https://t.co/X86PakdGxP,FALSE,0,NA,2017-10-18 23:20:05,TRUE,NA,920791626536009728,NA,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,brumamonpa,0,FALSE,FALSE,NA,NA
#balancetonporc #harcelement violences.Mais il y a aussi de douces aventures complices, émouvants amours d'un soir… https://t.co/ntxst7oYTl,FALSE,0,NA,2017-10-18 23:16:18,TRUE,NA,920790672143273986,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,PegaseRosebud,0,FALSE,FALSE,NA,NA
#balancetonporc  #moiaussi

Read: https://t.co/NGVRwSyLdj,FALSE,0,NA,2017-10-18 23:15:38,FALSE,NA,920790503582449665,NA,<a href="http://www.twitlonger.com" rel="nofollow">Twitlonger</a>,KeaganAshleigh,0,FALSE,FALSE,NA,NA
#balancetonporc Tout ce qui est excessif est insignifiant.Charles-Maurice de Talleyrand-Périgord,FALSE,0,NA,2017-10-18 23:14:22,FALSE,NA,920790187222892545,NA,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,nuxwin,0,FALSE,FALSE,NA,NA
#balancetonporc avec les amitiés de #omarSy #obama et le clan #clinton ..que du beau monde faiseur de morale. https://t.co/f9UgH4NDsd,FALSE,0,NA,2017-10-18 23:11:43,FALSE,NA,920789517698658304,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,Syngora,0,FALSE,FALSE,NA,NA
#BoJackHorseman S2E7 so accurate. Hank = tous les mecs célèbres, blanchis par la popularité #balancetonporc https://t.co/pyTXWlIawy,FALSE,1,NA,2017-10-18 23:11:30,FALSE,NA,920789463038595073,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,Nyflutalor,1,FALSE,FALSE,NA,NA
#BalanceTonPorc Is France's #MeToo  https://t.co/WdtkISML6H,FALSE,1,NA,2017-10-18 23:11:18,FALSE,NA,920789415945035776,NA,<a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>,KieuLam,0,FALSE,FALSE,NA,NA
@AllaisLouise @TheBrioshe Quand tu vois des "le #balancetonporc est inutile osef de vos vies" tu te dis que pour ce… https://t.co/U2H2ZM2n8Q,FALSE,3,AllaisLouise,2017-10-18 23:10:49,TRUE,920746271824113666,920789293597159424,436521433,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,kittyAki_,0,FALSE,FALSE,NA,NA
Story of a Senator of the Republic

You Voted

#MeToo #balancetonporc https://t.co/QzkMZ49ahk,FALSE,0,NA,2017-10-18 23:10:32,FALSE,NA,920789219483815936,NA,<a href="https://mobile.twitter.com" rel="nofollow">Twitter Lite</a>,florboucharel,0,FALSE,FALSE,NA,NA
Twitter :  #balancetonporc 
Me : "OK" https://t.co/mcAv4m8N53,FALSE,1,NA,2017-10-18 23:10:29,FALSE,NA,920789207248965632,NA,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,maximeferrieu,0,FALSE,FALSE,NA,NA
Pour mon ouverture de mon dossier de socio j'ai utiliser #balancetonporc,FALSE,0,NA,2017-10-18 23:10:00,FALSE,NA,920789089095421954,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,MarionLaLoutre,0,FALSE,FALSE,NA,NA
#Balancetonporc, chasse à l’homme ou chasse aux femmes? https://t.co/r6cU5OufVU via @slatefr,FALSE,0,NA,2017-10-18 23:08:59,FALSE,NA,920788832903139328,NA,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,maviedecitron,0,FALSE,FALSE,NA,NA
bar ce soir- jai mis 1 beau décolleté : 1 mec prend mon haut le remonte en disant "j'aime ps qd les filles en montrent trop" #Balancetonporc,FALSE,1,NA,2017-10-18 23:08:24,FALSE,NA,920788684026339328,NA,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,DuriezClara,0,FALSE,FALSE,NA,NA
#balancetonporc visé par les trolls du #FN avec #balancetapetasse  ?
Bon, alors vous l'aurez cherché, je balance le… https://t.co/CpcYhRb6vj,FALSE,58,NA,2017-10-18 23:06:08,TRUE,NA,920788113760366592,NA,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,exvulgusscienta,30,FALSE,FALSE,NA,NA
Qui c'est qui protège la première la réputation de son gros porc de mari sinon sa bobonne ?

#balancetonporc #MeToo… https://t.co/WJd7QYOD1o,FALSE,0,NA,2017-10-18 23:05:35,TRUE,NA,920787975621042176,NA,<a href="https://mobile.twitter.com" rel="nofollow">Twitter Lite</a>,florboucharel,0,FALSE,FALSE,NA,NA
Ce type aux fetes de la musique à Tarbes est sorti de sa caisse pour me regarder de haut en bas et lacher "mmh t'es fraiche" #balancetonporc,FALSE,0,NA,2017-10-18 23:04:50,FALSE,NA,920787788668309504,NA,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,angelique_972,0,FALSE,FALSE,NA,NA
C'est mieux quand elle veut.
By @ViolenteViande 
#BalanceTonPorc #ViolenteViande https://t.co/L1MksDTXqz,FALSE,0,NA,2017-10-18 23:04:36,FALSE,NA,920787727314046976,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,ThomasRuet,0,FALSE,FALSE,NA,NA
The latest The Olivier Bonnet Daily! https://t.co/aELCyHUaM1 Thanks to @recriweb @Telerama @Bastamag #balancetonporc #curiousabout,FALSE,0,NA,2017-10-18 23:03:59,FALSE,NA,920787573966082048,NA,<a href="http://paper.li" rel="nofollow">Paper.li</a>,OlivierBonnet,0,FALSE,FALSE,NA,NA
Aujourd'hui quand #balancetonporc se telescope avec le #crasseux de #inktober #inktober2017 ça donne ça.. https://t.co/ezZg0fH5OS,FALSE,6,NA,2017-10-18 23:02:09,FALSE,NA,920787110340251648,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,Rikne,1,FALSE,FALSE,NA,NA
������������������ #BalanceTonPorc https://t.co/mF162yVhfx,FALSE,0,NA,2017-10-18 23:02:00,FALSE,NA,920787072948101120,NA,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,tourette_dela,0,FALSE,FALSE,NA,NA
My #MeToo story is a #balancetonporc story--not my country, not my first language, made it harder. My solidarity wi… https://t.co/cgDkxK97A5,FALSE,1,NA,2017-10-18 23:01:00,TRUE,NA,920786820585070598,NA,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,FillinghamLydia,0,FALSE,FALSE,NA,NA
Une perle de une...  https://t.co/xAHWVuTPgm  #Balancetonporc,FALSE,0,NA,2017-10-18 23:00:14,FALSE,NA,920786628729344001,NA,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,BlueSta58918200,0,FALSE,FALSE,NA,NA
@Le_Figaro Face au hashtag #BalanceTonPorc, tu peux lancer le hashtag #BalanceTaTruie,FALSE,0,Le_Figaro,2017-10-18 23:00:05,FALSE,920234988905394177,920786593761329152,8350912,<a href="https://mobile.twitter.com" rel="nofollow">Twitter Lite</a>,_Mourioche_,0,FALSE,FALSE,NA,NA
Le #Freelance ne repartira jamais plus en couille après ça !
#balancetonporc et #balancetapetasse vous pouvez pas essayer #Amen le dimanche,FALSE,1,NA,2017-10-18 22:59:56,FALSE,NA,920786552577544192,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,RomainGazon,0,FALSE,FALSE,NA,NA
The latest Je tweet, tu tweet .., le Journal! https://t.co/NTE6JJC8HK Thanks to @Aerawraith @AmorShabbi #afp #balancetonporc,FALSE,0,NA,2017-10-18 22:59:03,FALSE,NA,920786331487342592,NA,<a href="http://paper.li" rel="nofollow">Paper.li</a>,arnaudfontaine,0,FALSE,FALSE,NA,NA
Femme + aspirateur = publicité misogyne ☺ #balancetonporc https://t.co/1Fo8Qd9B5S,FALSE,0,NA,2017-10-18 22:58:44,FALSE,NA,920786251493593088,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,gnegnegnemail,0,FALSE,FALSE,NA,NA
#balancetonporc  a toi le perchman de Courchevel qui m'a touché le sexe à plusieurs reprises en me tendant la perche. J'avais 14 ans.,FALSE,2,NA,2017-10-18 22:57:54,FALSE,NA,920786041992294401,NA,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,CollardeyClaire,0,FALSE,FALSE,NA,NA
Bon Twitter, il faut qu'on parle de quelque chose. (Même si il y a quatre personnes qui vont me lire). On parle beaucoup de #balancetonporc,FALSE,1,NA,2017-10-18 22:57:07,FALSE,NA,920785844520095744,NA,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,OceaneOstrich,1,FALSE,FALSE,NA,NA
#balancetonporc du coup il revient à la charge, et tout se passe quasiment à live là,FALSE,0,MayOfDecember,2017-10-18 22:56:47,FALSE,920785634037522433,920785760558682112,187157840,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,MayOfDecember,0,FALSE,FALSE,NA,NA
#balancetonporc le vieux degueulasse qui lache pas l'affaire depuis 15 minutes alors que je lui dis d'arrêter,FALSE,1,NA,2017-10-18 22:56:17,FALSE,NA,920785634037522433,NA,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,MayOfDecember,0,FALSE,FALSE,NA,NA
@EugenieBastie @ELevyCauseur Lynchage bonne excuse! Si tu ne veux pas être lynché par #balancetonporc il est nécess… https://t.co/vvnWNmMeHl,FALSE,0,EugenieBastie,2017-10-18 22:56:01,TRUE,920231170805260288,920785567868227585,346557191,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,volterminus,0,FALSE,FALSE,NA,NA
https://t.co/ryBtuHzVSF #Balancetonporc,FALSE,0,NA,2017-10-18 22:55:56,FALSE,NA,920785548553408512,NA,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,BlueSta58918200,0,FALSE,FALSE,NA,NA
#balancetonporc 
Serge Seurat rue de bagnolet paris 20 est un pervers sexuel,FALSE,0,NA,2017-10-18 22:55:28,FALSE,NA,920785431532318721,NA,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,orduretwitt,0,FALSE,FALSE,NA,NA
@G_IDENTITAIRE Si le terrain est souillé avec du sang de porc, c'est fini...
#balancetonporc,FALSE,2,G_IDENTITAIRE,2017-10-18 22:53:32,FALSE,920737863418904576,920784941717241856,856766024,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,AntiqueRouille,0,FALSE,FALSE,NA,NA
@EricSalvail a fait un #samhamad en se sauvant en Floride au lieu de faire face à la tempête ... #courage #floridescape #balancetonporc,FALSE,0,EricSalvail,2017-10-18 22:51:02,FALSE,NA,920784315809746944,23759504,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,bbemond,0,FALSE,FALSE,NA,NA
@jamibart #balancetonporc  Yes, his name was Hal Fisher, but he's long dead, of course....,FALSE,0,jamibart,2017-10-18 22:46:56,FALSE,920314860952420353,920783281242730496,528711843,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,judith_spink2,0,FALSE,FALSE,NA,NA
Comme quoi les fafs sont complices détournant le tweete #BalanceTonPorc même Les mecs avec leurs #BalanceTaTruie,FALSE,0,Limo__nade,2017-10-18 22:46:51,FALSE,920781943809216512,920783259604316166,794515418,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Limo__nade,0,FALSE,FALSE,NA,NA
J'aime une vidéo @YouTube : "#BalanceTonPorc ou la drague lourdingue de Nikos en plateau - C'est Canteloup du 17 octobre..." à l'adresse,FALSE,0,NA,2017-10-18 22:46:41,FALSE,NA,920783219418648576,NA,<a href="http://www.google.com/" rel="nofollow">Google</a>,DJArchitek16,0,FALSE,FALSE,NA,NA
Your dear Hillary Clinton has forgiven her dirty Bill, why can't you do the same #libtards?

#MeToo #balancetonporc #CrookedHillary,FALSE,0,NA,2017-10-18 22:45:55,FALSE,NA,920783025985769472,NA,<a href="https://mobile.twitter.com" rel="nofollow">Twitter Lite</a>,florboucharel,0,FALSE,FALSE,NA,NA
Cette pub parfaite dans le contexte #balancetonporc ... 
La #FriendZone cet endroit où sont les gens qui ne savent… https://t.co/iuyXXu6lDZ,FALSE,4,NA,2017-10-18 22:45:15,TRUE,NA,920782858540773376,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,Cleophele,2,FALSE,FALSE,NA,NA
#harcèlement #balancetonporc Les médecins du travail même conscients de problèmes (turn-over, employés en larmes) n… https://t.co/B9JXXdlCO0,FALSE,0,NA,2017-10-18 22:44:58,TRUE,NA,920782788508360705,NA,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,Isabellimini,0,FALSE,FALSE,NA,NA
@Melusinebreizh @Babs_cat33 #balancetonporc,FALSE,0,Melusinebreizh,2017-10-18 22:44:36,FALSE,920776480640167937,920782694618927104,2393433713,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Latrem1,0,FALSE,FALSE,NA,NA
Y a un royaliste identitaire et membre de LMPT qui a aimé un de mes tweets. Je me sens sale. #balancetonporc,FALSE,0,NA,2017-10-18 22:43:28,FALSE,NA,920782411939635200,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,Ludokhan,0,FALSE,FALSE,NA,NA
Ça fait longtemps qu'on sait que Rozon est un prédateur. Merci @GuillaumeWagner. Pour moi aussi, c'est fini… https://t.co/N0GukLfLor,FALSE,2,NA,2017-10-18 22:42:44,TRUE,NA,920782227222515712,NA,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,NurseInfirmiere,0,FALSE,FALSE,NA,NA
Y'a vraiment un sacré fdp a Limoges #balancetonporc https://t.co/SLFj4H83aa,FALSE,1,NA,2017-10-18 22:42:34,FALSE,NA,920782185090740226,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,QuentinDchz,0,FALSE,FALSE,NA,NA
Ils s’indignent/demandent à la presse pourquoi on ne parlent pas d’harcèlement puis quand y’a #BalanceTonPorc,FALSE,2,NA,2017-10-18 22:41:37,FALSE,NA,920781943809216512,NA,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Limo__nade,1,FALSE,FALSE,NA,NA
I am enjoying the French version of #MeToo which is #balancetonporc, meaning, “expose your pig.”,FALSE,9,NA,2017-10-18 22:40:54,FALSE,NA,920781763621900288,NA,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,BlueSpiderwort,2,FALSE,FALSE,NA,NA
